-2,47-1,352,Northbound,2021-02-08 08:34:18,33.7785133,-84.4745654,60,903868,James Jackson Py & Hightower Rd,0,1589
0,36-3,331,Eastbound,2021-02-08 08:34:20,33.7719558,-84.3868844,51,907473,North Ave Station,7016140,1477
0,142-1,127,Northbound,2021-02-08 08:34:22,33.8496082,-84.258346,125,900278,Briarcliff Rd & Randolph Rd,0,1532
-2,49-7,364,Westbound,2021-02-08 08:34:23,33.733652,-84.5313968,71,900861,Fortythree 75 Apartments,6999385,1454
-8,78-3,460,Northbound,2021-02-08 08:34:24,33.572341,-84.4074576,89,212139,SRTA Riverdale Park & Ride,0,1813
-2,115-6,43,Westbound,2021-02-08 08:34:24,33.7164902,-84.1303768,115,211523,Covington Hwy & Chupp Rd,0,7047
-2,47-3,354,Southbound,2021-02-08 08:34:33,33.6781734,-84.4947826,66,145026,Greenbriar Pkwy & Fontainebleau,7025898,1472
0,66-4,417,Westbound,2021-02-08 08:34:37,33.6837055,-84.5028846,83,145026,Greenbriar Pkwy & Fontainebleau,7051316,1848
-4,25-1,288,Northbound,2021-02-08 08:34:56,33.7181883,-84.3933576,42,213345,Meldon Ave & Troup St,0,1920
-1,15-1,151,Southbound,2021-02-08 08:34:56,33.5173911,-84.6697975,180,906392,Main St & Toombs St,0,1927
-4,143-7,146,Southbound,2021-02-08 08:35:05,33.6964621,-84.4085879,178,136901,Lakewood Station,0,1653
-11,2-2,252,Eastbound,2021-02-08 08:35:11,33.7466494,-84.3586717,21,103098,Memorial Dr & Boulevard,7004682,1423
-7,201-3,262,Northbound,2021-02-08 08:35:11,33.8570342,-84.3127771,39,906138,Buford Hwy & Clairmont Rd,0,1714
0,181-6,180,Eastbound,2021-02-08 08:35:15,33.7117717,-84.2528339,186,130178,Rainbow Dr & Candler Rd,0,2563
0,126-1,104,Westbound,2021-02-08 08:35:15,33.7759101,-84.2816545,120,904264,Avondale Station (North Loop),0,1411
0,126-3,106,Eastbound,2021-02-08 08:35:26,33.8178979,-84.2140803,120,902444,Ponce de Leon Ave & Brockett Rd,0,1629
0,115-15,35,Eastbound,2021-02-08 08:35:29,33.7062184,-84.1191367,111,211293,Hillandale Dr & Hillandale Pk Dr,7028961,1559
