6,14-1,112,Northbound,2021-02-25 08:39:32,33.8583988,-84.1838279,121,901618,Ponce de Leon Ave & Hairston Rd,7044095,1436
-6,6-3,403,Southbound,2021-02-25 08:39:32,33.7732091,-84.3524397,816,902469,N Highland Ave & University Dr,7040556,1486
-6,117-11,49,Eastbound,2021-02-25 08:39:39,33.7577059,-84.23937,115,900686,Kensington Station,0,1502
-1,34-6,326,Eastbound,2021-02-25 08:39:40,33.7727313,-84.4289309,50,905740,DL Hollowell Pkwy & HE Holmes Dr,0,1676
-1,49-6,363,Eastbound,2021-02-25 08:39:44,33.7219453,-84.4645497,71,120084,Cascade Rd & Fairburn Rd,0,1572
0,120-6,84,Westbound,2021-02-25 08:40:03,33.7756197,-84.2819473,117,904264,Avondale Station (North Loop),0,2581
0,191-2,211,Northbound,2021-02-25 08:40:04,33.6773729,-84.4404031,192,146900,East Point Station,0,1868
-3,196-6,247,Westbound,2021-02-25 08:40:12,33.7469113,-84.3525538,21,105232,Memorial Dr & Clifton St,7051237,1425
2,110-2,22,Southbound,2021-02-25 08:40:15,33.8508756,-84.3618791,110,905697,Brookhaven Station,0,1665
-7,15-3,153,Westbound,2021-02-25 08:40:15,33.6704657,-84.4630377,181,146900,East Point Station,7028236,1820
-4,15-4,154,Eastbound,2021-02-25 08:40:20,33.6122383,-84.5000899,181,183038,Buffington Rd & Flat Shoals Rd,0,1879
-2,6-1,401,Northbound,2021-02-25 08:40:20,33.7991737,-84.3244268,816,902189,N Highland Ave & University Dr,0,1482
-3,119-3,62,Westbound,2021-02-25 08:40:21,33.7099258,-84.109017,116,134088,Mall at Stonecrest,7003233,1516
0,71-10,425,Westbound,2021-02-25 08:40:45,33.6516511,-84.5133618,84,164002,Centre Pkwy @ Social Security,0,1858
-3,196-1,241,Eastbound,2021-02-25 08:40:48,33.7696019,-84.3511842,102,904308,Ponce De Leon @ Ponce City Mkt,0,7051
2,49-5,362,Eastbound,2021-02-25 08:40:49,33.7381882,-84.4130892,71,900247,Cascade Ave & Beecher St,0,1561
-3,50-2,378,Southbound,2021-02-25 08:41:05,33.7615323,-84.5371696,73,905269,Fulton Ind Blvd & MLK Jr Dr,7043848,1587
0,143-13,135,Northbound,2021-02-25 08:41:10,33.7709289,-84.2926087,15,106118,Candler Rd & Glenwood Rd,7017122,2494
-3,191-4,213,Southbound,2021-02-25 08:41:10,33.5879697,-84.3780208,192,212636,Old Dixie Rd & Forest Pkwy,0,2363
-10,15-7,157,Westbound,2021-02-25 08:41:14,33.5707664,-84.573703,181,213373,Shannon Pkwy & Lancaster Lane,7039435,1850
1,181-3,177,Westbound,2021-02-25 08:41:19,33.7343362,-84.3230524,186,130122,Rainbow Dr & Candler Rd,7023681,1628
0,66-3,416,Northbound,2021-02-25 08:41:23,33.6770943,-84.44045,193,146900,East Point Station,7002778,1851
15,142-1,127,Southbound,2021-02-25 08:41:31,33.6523689,-84.3871912,178,159282,Cleveland Ave & Browns Mill Rd,0,1910
0,21-2,270,Southbound,2021-02-25 08:41:32,33.8257578,-84.3526265,39,902149,Buford Hwy & Druid Hills Rd,7002185,1614
-7,115-18,38,Westbound,2021-02-25 08:41:33,33.7075636,-84.1687407,111,133166,Hillandale Dr & Panola Rd,7021740,1519
0,126-3,106,Eastbound,2021-02-25 08:41:36,33.8109038,-84.1829758,120,902336,Ponce de Leon Ave & Hairston Rd,0,7059
0,189-1,196,Southbound,2021-02-25 08:41:38,33.7646647,-84.3129798,19,904323,East Lake Station (South Loop),0,1483
